"order_id","order_date","ship_date","ship_mode_id","customer_id","city_id","postal_code"
"CA-2018-118339","2018/3/17","2018/3/24","4","BN-11515","279","55044"
"CA-2021-116645","2021/11/30","2021/12/4","4","ME-17725","382","19711"
"CA-2019-141012","2019/6/9","2019/6/11","3","TG-21640","439","83201"
"CA-2021-126676","2021/9/29","2021/10/1","1","FH-14365","225","11550"
"US-2021-165456","2021/11/30","2021/12/3","1","TB-21625","431","19134"
"CA-2021-145737","2021/9/15","2021/9/20","4","AB-10165","296","37087"
"CA-2021-140326","2021/9/4","2021/9/6","1","HW-14935","91","60653"
"CA-2020-109806","2020/9/17","2020/9/22","4","JS-15685","313","90036"
"US-2019-147242","2019/9/10","2019/9/14","4","EH-13765","464","2151"
"CA-2018-104563","2018/3/7","2018/3/12","4","CM-12715","518","98103"
"CA-2020-153682","2020/5/30","2020/6/1","1","BG-11695","94","45231"
"CA-2020-149783","2020/9/4","2020/9/7","3","DL-13315","266","37918"
"CA-2020-140438","2020/12/24","2020/12/27","3","PW-19030","381","10009"
"CA-2021-113278","2021/1/14","2021/1/20","4","HR-14770","466","47374"
"CA-2019-151722","2019/10/5","2019/10/9","4","IL-15100","110","43229"
"CA-2019-161627","2019/7/6","2019/7/11","4","SJ-20215","419","91104"
"CA-2018-113929","2018/6/16","2018/6/21","4","CK-12205","225","11550"
"US-2018-158057","2018/3/22","2018/3/26","4","CC-12685","210","27405"
"CA-2019-133396","2019/8/13","2019/8/15","1","GK-14620","210","27405"
"CA-2019-157028","2019/11/28","2019/12/3","4","MA-17995","288","88001"
"CA-2018-168312","2018/3/1","2018/3/7","4","GW-14605","240","77036"
"CA-2020-132899","2020/4/7","2020/4/11","4","SF-20200","381","10009"
"CA-2018-113320","2018/12/12","2018/12/15","3","LH-17155","396","94601"
"CA-2019-111206","2019/7/18","2019/7/22","4","RF-19735","503","92105"
"US-2019-100069","2019/6/29","2019/7/3","4","NF-18475","403","68104"
"CA-2021-101077","2021/3/25","2021/3/30","3","DB-13660","127","75081"
"US-2018-166828","2018/8/22","2018/8/25","1","JF-15415","489","63301"
"CA-2021-101805","2021/12/1","2021/12/6","4","SH-19975","518","98105"
"CA-2019-155040","2019/11/10","2019/11/15","4","AH-10210","57","94513"
"CA-2020-118255","2020/3/11","2020/3/13","1","ON-18715","152","55122"
"CA-2019-153325","2019/3/1","2019/3/2","3","ST-20530","319","31204"
"CA-2018-107454","2018/11/2","2018/11/6","4","RD-19720","381","10024"
"CA-2021-100237","2021/10/15","2021/10/19","4","SV-20815","406","84057"
"CA-2020-114748","2020/10/9","2020/10/14","4","MZ-17335","432","85023"
"CA-2021-100013","2021/11/6","2021/11/11","4","ZC-21910","313","90045"
"US-2021-111745","2021/11/5","2021/11/6","1","RA-19885","175","87401"
"CA-2018-109855","2018/9/1","2018/9/5","4","LH-16900","381","10009"
"US-2020-144211","2020/8/28","2020/9/2","4","CS-12130","165","80112"
"CA-2019-122756","2019/12/3","2019/12/7","4","DK-13225","431","19140"
"CA-2021-122700","2021/11/26","2021/11/30","4","LT-17110","110","43229"
"CA-2019-149811","2019/1/4","2019/1/10","4","CS-12250","596","55125"
"CA-2020-169922","2020/6/11","2020/6/17","4","MZ-17515","19","76017"
"CA-2019-104626","2019/9/1","2019/9/8","4","DR-12940","185","2038"
"CA-2020-126732","2020/9/2","2020/9/6","4","LR-16915","313","90036"
"CA-2021-131282","2021/2/5","2021/2/8","3","CB-12025","573","76706"
"CA-2021-109757","2021/9/4","2021/9/9","3","MD-17350","3","44312"
"CA-2019-131128","2019/10/19","2019/10/20","1","TB-21520","113","3301"
"CA-2019-145415","2019/4/12","2019/4/17","3","RD-19660","518","98103"
"CA-2020-137337","2020/3/8","2020/3/12","4","GB-14575","381","10011"
"US-2021-107888","2021/11/16","2021/11/19","1","CC-12220","518","98103"
"CA-2018-126683","2018/9/29","2018/10/1","3","PP-18955","518","98115"
"CA-2018-110100","2018/4/25","2018/4/29","4","LC-16885","594","28403"
"US-2020-154361","2020/3/14","2020/3/19","4","HZ-14950","110","43229"
"CA-2019-148495","2019/8/13","2019/8/13","2","SF-20065","440","91767"
"US-2018-159611","2018/12/27","2019/1/1","3","KB-16315","97","44105"
"US-2020-108098","2020/10/14","2020/10/18","4","CP-12340","518","98115"
"CA-2018-106572","2018/9/5","2018/9/10","4","NP-18700","54","43402"
"CA-2021-141929","2021/9/4","2021/9/8","4","RA-19285","313","90004"
"CA-2020-133550","2020/7/31","2020/8/6","4","KL-16645","144","48205"
"US-2020-143448","2020/12/10","2020/12/10","2","MH-17455","212","46142"
"CA-2018-141838","2018/3/26","2018/3/31","3","DK-12835","504","94122"
"CA-2021-120705","2021/9/5","2021/9/11","4","MG-17875","182","33311"
"US-2021-123463","2021/12/23","2021/12/23","2","GZ-14470","504","94109"
"CA-2019-154284","2019/12/21","2019/12/26","3","SZ-20035","488","60174"
"CA-2021-167668","2021/5/6","2021/5/8","1","TC-21295","381","10035"
"CA-2020-146521","2020/7/21","2020/7/23","3","CC-12610","431","19134"
"CA-2020-140018","2020/11/21","2020/11/26","4","CK-12205","110","43229"
"CA-2021-148474","2021/6/12","2021/6/19","4","ME-17320","108","31907"
"US-2020-106313","2020/8/22","2020/8/26","4","DG-13300","518","98105"
"CA-2019-157434","2019/4/29","2019/5/4","3","JK-15640","431","19120"
"CA-2018-119466","2018/12/15","2018/12/21","4","SP-20860","91","60623"
"CA-2019-129770","2019/2/21","2019/2/23","3","JE-15715","288","88001"
"CA-2020-127250","2020/11/3","2020/11/7","4","SF-20200","332","98270"
"CA-2021-143112","2021/10/5","2021/10/9","4","TS-21370","381","10035"
"CA-2019-133025","2019/9/17","2019/9/19","3","MO-17800","313","90036"
"CA-2018-131247","2018/3/30","2018/4/4","4","GA-14725","504","94110"
"CA-2020-145898","2020/9/26","2020/9/26","2","CM-12445","457","92374"
"CA-2020-131065","2020/11/14","2020/11/16","3","AA-10375","24","30318"
"CA-2021-169929","2021/9/25","2021/9/28","1","LS-17200","224","59601"
"CA-2021-152961","2021/1/15","2021/1/19","4","SC-20095","451","2169"
"CA-2018-139598","2018/12/26","2018/12/31","4","MG-17695","431","19134"
"CA-2021-149944","2021/11/12","2021/11/16","3","MB-17305","311","98632"
"CA-2019-129896","2019/6/15","2019/6/20","4","PF-19120","198","85234"
"CA-2021-154760","2021/1/9","2021/1/13","4","BP-11290","431","19140"
"CA-2019-111612","2019/11/28","2019/12/2","4","EB-14110","110","43229"
"CA-2018-109918","2018/9/7","2018/9/12","3","LR-17035","514","95051"
"CA-2020-168081","2020/4/24","2020/4/27","3","CA-12055","240","77070"
"CA-2021-148446","2021/12/10","2021/12/14","3","MC-17845","391","89031"
"CA-2021-107832","2021/11/23","2021/11/26","3","FH-14275","431","19120"
"US-2018-111353","2018/11/29","2018/12/6","4","PB-19150","381","10009"
"CA-2021-155621","2021/11/8","2021/11/13","4","KN-16450","34","21215"
"CA-2021-158036","2021/9/8","2021/9/14","4","DB-13555","149","43017"
"US-2019-118906","2019/3/10","2019/3/10","2","KB-16585","99","20735"
"CA-2020-131093","2020/9/17","2020/9/20","3","TS-21610","532","45503"
"CA-2019-156104","2019/12/6","2019/12/8","3","NP-18685","245","46203"
"US-2021-155999","2021/8/7","2021/8/13","4","JK-15370","503","92105"
"CA-2020-113243","2020/6/10","2020/6/15","4","OT-18730","313","90045"
"CA-2020-108056","2020/9/29","2020/10/3","4","ES-14080","533","97477"
"CA-2019-149993","2019/3/19","2019/3/20","1","GA-14725","283","93534"
"CA-2021-166317","2021/9/22","2021/9/26","4","JE-15610","348","53209"
"CA-2021-129910","2021/3/30","2021/4/3","4","ME-17320","108","31907"
"CA-2021-104822","2021/10/20","2021/10/20","2","RB-19465","381","10024"
"US-2018-150924","2018/9/12","2018/9/16","3","PT-19090","240","77070"
"CA-2021-107748","2021/12/10","2021/12/12","3","AG-10330","536","95207"
"CA-2019-127481","2019/12/12","2019/12/15","3","JD-15895","289","89115"
"CA-2020-142524","2020/9/4","2020/9/8","4","MB-18085","531","65807"
"CA-2021-153822","2021/9/19","2021/9/25","4","AB-10105","432","85023"
"CA-2019-112144","2019/6/28","2019/7/2","4","CY-12745","198","85234"
"CA-2019-162607","2019/5/12","2019/5/18","4","RO-19780","518","98115"
"US-2020-156097","2020/9/19","2020/9/19","2","EH-14125","30","60505"
"CA-2020-168536","2020/12/20","2020/12/24","4","SC-20800","250","39212"
"CA-2019-129476","2019/10/15","2019/10/20","4","PA-19060","407","60462"
"CA-2021-142489","2021/11/14","2021/11/16","3","TC-21295","240","77095"
"US-2019-145422","2019/12/3","2019/12/7","4","PW-19240","504","94110"
"CA-2020-134936","2020/12/19","2020/12/25","4","ES-14080","560","85705"
"CA-2020-149314","2020/7/2","2020/7/7","3","GB-14530","313","90004"
"CA-2019-168760","2019/9/22","2019/9/26","3","MM-18280","313","90049"
"CA-2019-140410","2019/11/3","2019/11/7","4","CM-12655","313","90008"
"US-2020-140158","2020/10/4","2020/10/8","4","DR-12940","447","2908"
"US-2019-111927","2019/11/14","2019/11/19","4","LS-17230","145","19901"
"CA-2020-162313","2020/11/27","2020/11/30","1","VB-21745","301","48146"
"CA-2019-143119","2019/9/24","2019/9/30","4","MC-17275","273","70506"
"CA-2020-110366","2020/9/5","2020/9/7","3","JD-15895","431","19140"
"CA-2021-121503","2021/7/3","2021/7/6","3","FH-14275","240","77041"
"CA-2021-126074","2021/10/2","2021/10/6","4","RF-19735","557","48183"
"CA-2020-105284","2020/11/24","2020/12/1","4","MG-17650","431","19143"
"US-2020-117541","2020/11/14","2020/11/20","4","JM-16195","382","19711"
"CA-2021-151855","2021/5/27","2021/6/3","4","BW-11110","210","27405"
"CA-2021-117261","2021/9/4","2021/9/10","4","TH-21235","313","90032"
"CA-2020-161662","2020/2/7","2020/2/9","1","BE-11410","284","43130"
"CA-2021-145660","2021/12/1","2021/12/3","1","MG-17650","330","43302"
"CA-2018-150518","2018/11/19","2018/11/24","4","MW-18220","117","55433"
"US-2021-129777","2021/7/3","2021/7/9","4","FM-14290","451","2169"
"CA-2021-169978","2021/12/24","2021/12/28","4","HG-15025","398","11572"
"CA-2020-110492","2020/2/12","2020/2/14","1","JS-15880","24","30318"
"US-2020-162852","2020/12/27","2020/12/31","4","BG-11695","599","60098"
"CA-2021-137099","2021/12/7","2021/12/10","1","FP-14320","313","90008"
"CA-2018-101770","2018/3/31","2018/4/4","4","KB-16240","344","33180"
"CA-2021-168109","2021/7/3","2021/7/3","2","JK-15640","518","98105"
"CA-2020-143308","2020/11/4","2020/11/4","2","RC-19825","315","40214"
"US-2021-142188","2021/9/11","2021/9/11","2","JF-15415","518","98105"
"CA-2019-166464","2019/9/12","2019/9/17","4","PG-18895","381","10035"
"CA-2019-100685","2019/12/19","2019/12/21","3","SM-20950","403","68104"
"CA-2020-136770","2020/8/14","2020/8/18","4","SP-20650","3","44312"
"CA-2018-103744","2018/2/23","2018/2/27","4","MG-17875","160","79907"
"CA-2020-144785","2020/4/18","2020/4/23","4","CS-12490","381","10009"
"CA-2021-148999","2021/1/30","2021/2/4","4","EB-13870","344","33142"
"CA-2019-136420","2019/11/20","2019/11/21","1","CS-12250","503","92024"
"CA-2019-112571","2019/9/22","2019/9/22","2","DL-12925","397","92054"
"CA-2020-125220","2020/10/14","2020/10/19","4","BE-11410","17","54915"
"CA-2021-152709","2021/10/7","2021/10/12","4","DB-13210","144","48234"
"US-2020-120460","2020/4/30","2020/5/5","4","BF-11170","127","75081"
"CA-2020-150000","2020/4/8","2020/4/14","4","PG-18820","524","30080"
"CA-2020-138233","2020/11/9","2020/11/14","4","PF-19165","396","94601"
"CA-2020-155670","2020/8/13","2020/8/17","3","EM-14065","253","28540"
"CA-2020-153269","2020/3/9","2020/3/12","1","PS-18760","11","1810"
"US-2021-150595","2021/5/22","2021/5/26","4","LE-16810","91","60653"
"CA-2020-145611","2020/9/20","2020/9/24","4","HA-14905","381","10035"
"CA-2021-124674","2021/11/17","2021/11/23","4","JB-16000","63","78521"
"CA-2020-127208","2020/6/12","2020/6/15","1","SC-20770","135","35601"
"CA-2021-108854","2021/12/8","2021/12/14","4","DM-13345","504","94109"
"CA-2019-145457","2019/3/24","2019/3/27","3","CP-12085","124","98042"
"US-2019-164238","2019/8/16","2019/8/20","4","JW-15955","431","19120"
"US-2021-104955","2021/3/19","2021/3/24","4","CG-12040","381","10024"
"CA-2021-151750","2021/1/1","2021/1/5","4","JM-15250","243","77340"
"CA-2021-166142","2021/7/15","2021/7/19","4","MM-17260","593","19805"
"CA-2020-161025","2020/12/3","2020/12/9","4","GM-14440","313","90049"
"CA-2020-149797","2020/9/15","2020/9/20","4","AH-10075","381","10011"
"CA-2021-110373","2021/10/27","2021/10/30","3","MA-17560","91","60610"
"CA-2020-122728","2020/5/18","2020/5/24","4","EB-13930","504","94110"
"CA-2020-140935","2020/11/10","2020/11/12","1","AB-10015","400","73120"
"CA-2021-167626","2021/9/3","2021/9/7","4","MY-18295","91","60623"
"CA-2019-131884","2019/12/6","2019/12/6","2","DK-13375","330","43302"
"CA-2019-119907","2019/12/1","2019/12/8","4","LC-17140","518","98103"
"CA-2021-166415","2021/2/19","2021/2/23","4","ME-17725","518","98103"
"CA-2019-120810","2019/7/23","2019/7/27","4","TH-21550","381","10009"
"CA-2018-138240","2018/10/9","2018/10/14","4","SJ-20500","504","94122"
"CA-2021-150987","2021/4/8","2021/4/12","4","AH-10120","504","94110"
"CA-2020-113621","2020/12/1","2020/12/5","4","JE-15745","476","20852"
"CA-2021-149160","2021/11/23","2021/11/26","3","JM-15265","75","48187"
"CA-2018-129938","2018/12/15","2018/12/17","3","EB-13705","431","19140"
"CA-2021-105921","2021/8/14","2021/8/21","4","JM-15250","313","90032"
"CA-2020-135265","2020/7/7","2020/7/9","3","CC-12370","313","90045"
"CA-2021-130904","2021/4/11","2021/4/16","4","HM-14980","70","27217"
"CA-2020-165169","2020/6/5","2020/6/11","4","JL-15235","382","19711"
"CA-2019-112557","2019/4/25","2019/4/28","1","JL-15850","381","10035"
"CA-2019-127418","2019/6/13","2019/6/14","1","JJ-15445","313","90004"
"CA-2021-122105","2021/6/24","2021/6/28","4","CJ-12010","241","92646"
"CA-2020-169824","2020/12/12","2020/12/17","4","NS-18640","381","10009"
"US-2018-140116","2018/3/10","2018/3/17","4","KT-16480","140","80219"
"CA-2018-123323","2018/11/7","2018/11/12","4","LH-16900","504","94110"
"US-2021-117723","2021/8/15","2021/8/18","3","DL-13495","431","19120"
"CA-2018-104780","2018/5/21","2018/5/25","4","BT-11530","503","92037"
"US-2019-107944","2019/3/23","2019/3/25","1","AM-10360","313","90008"
"CA-2021-117401","2021/5/18","2021/5/22","3","PP-18955","531","65807"
"CA-2018-154095","2018/12/2","2018/12/7","4","ON-18715","99","20735"
"CA-2018-144974","2018/9/26","2018/9/30","4","CM-12715","431","19140"
"US-2019-138121","2019/12/17","2019/12/17","2","JL-15835","144","48205"
"CA-2020-152814","2020/4/28","2020/5/2","4","EH-14005","140","80219"
"US-2018-164644","2018/7/22","2018/7/24","3","JL-15850","240","77095"
"CA-2019-112823","2019/12/10","2019/12/16","4","RA-19945","97","44105"
"CA-2019-110093","2019/12/3","2019/12/8","4","AB-10255","431","19134"
"CA-2021-119914","2021/5/4","2021/5/9","3","CC-12220","588","92683"
"CA-2018-117345","2018/8/1","2018/8/5","4","BF-10975","85","28205"
"CA-2019-161711","2019/11/28","2019/12/3","4","MC-17425","381","10035"
"CA-2021-137449","2021/6/29","2021/6/30","1","ME-17725","127","75220"
"CA-2019-106187","2019/6/23","2019/6/29","4","RF-19345","154","30344"
"US-2018-129609","2018/3/22","2018/3/22","2","VM-21835","445","46368"
"CA-2020-167983","2020/8/21","2020/8/24","3","RP-19270","518","98115"
"CA-2018-128146","2018/6/21","2018/6/25","4","DB-13060","281","8701"
"US-2020-152373","2020/9/5","2020/9/11","4","PT-19090","500","78207"
"CA-2020-159373","2020/3/13","2020/3/18","4","LT-17110","500","78207"
"CA-2021-100335","2021/9/7","2021/9/13","4","NF-18595","91","60610"
"US-2018-140914","2018/11/11","2018/11/15","4","BH-11710","91","60653"
"CA-2018-113047","2018/10/24","2018/10/24","2","AP-10915","474","29730"
"US-2021-113992","2021/12/14","2021/12/19","4","LC-16885","436","75023"
"CA-2021-158673","2021/12/29","2022/1/4","4","KB-16600","205","49505"
"CA-2020-136434","2020/12/1","2020/12/7","4","RD-19480","466","47374"
"CA-2019-132948","2019/3/27","2019/4/3","4","MV-17485","518","98115"
"CA-2020-141397","2020/6/20","2020/6/21","1","RC-19825","419","91104"
"CA-2019-145401","2019/1/30","2019/2/4","4","JP-15520","240","77070"
"CA-2019-123155","2019/3/9","2019/3/12","1","NS-18640","500","78207"
"CA-2019-106978","2019/9/28","2019/10/4","4","ZC-21910","29","80013"
"CA-2021-104906","2021/2/13","2021/2/17","4","JP-15460","381","10009"
"CA-2020-138037","2020/9/29","2020/10/3","4","AR-10540","504","94109"
"CA-2020-160745","2020/12/11","2020/12/16","3","AR-10825","569","98661"
"CA-2019-144806","2019/12/6","2019/12/11","4","GH-14425","560","85705"
"CA-2021-115175","2021/8/7","2021/8/12","4","MC-17575","506","95123"
"CA-2018-166730","2018/12/30","2019/1/1","1","DD-13570","338","38109"
"CA-2018-138128","2018/12/9","2018/12/15","4","FP-14320","431","19134"
"CA-2018-134215","2018/8/4","2018/8/8","4","ML-17395","35","4401"
"CA-2018-110065","2018/8/5","2018/8/11","4","SP-20650","381","10009"
"CA-2019-158351","2019/6/20","2019/6/24","3","BC-11125","431","19134"
"CA-2019-149384","2019/7/10","2019/7/10","2","EH-13945","546","85281"
"CA-2021-157469","2021/12/2","2021/12/7","4","ES-14080","282","44107"
"CA-2018-148782","2018/11/2","2018/11/7","4","PO-18850","248","75061"
"US-2019-112508","2019/3/24","2019/3/30","4","BP-11185","120","33065"
"US-2018-163146","2018/5/16","2018/5/20","4","CC-12475","504","94122"
"US-2018-154655","2018/10/12","2018/10/17","4","BP-11050","91","60623"
"CA-2021-147277","2021/10/20","2021/10/24","4","EB-13705","3","44312"
"CA-2018-148915","2018/11/1","2018/11/5","4","ND-18370","446","97206"
"CA-2019-129098","2019/10/9","2019/10/13","4","DK-13090","534","22153"
"CA-2021-162075","2021/3/18","2021/3/24","4","TT-21220","240","77041"
"US-2018-157406","2018/4/25","2018/4/29","4","DA-13450","240","77095"
"CA-2020-138968","2020/3/15","2020/3/16","1","FC-14335","504","94110"
"CA-2018-101476","2018/9/12","2018/9/13","1","SD-20485","380","10801"
"CA-2021-115119","2021/10/26","2021/10/30","4","SC-20440","285","17602"
"CA-2020-131380","2020/3/28","2020/3/31","3","CC-12220","313","90032"
"US-2021-162558","2021/10/2","2021/10/5","1","Dp-13240","266","37918"
"US-2020-151260","2020/12/11","2020/12/14","1","SC-20695","532","45503"
"CA-2018-125556","2018/11/14","2018/11/16","3","ML-17410","172","6824"
"US-2020-113509","2020/3/15","2020/3/19","4","PL-18925","431","19143"
"CA-2021-128699","2021/12/3","2021/12/5","3","ND-18370","252","32216"
"US-2018-123519","2018/12/14","2018/12/21","4","SS-20875","330","43302"
"CA-2020-130911","2020/3/24","2020/3/26","3","DC-12850","97","44105"
"CA-2021-134607","2021/10/3","2021/10/8","3","HL-15040","473","14609"
"US-2020-110156","2020/11/19","2020/11/24","4","EH-13945","240","77041"
"CA-2019-162201","2019/6/8","2019/6/12","4","AG-10495","494","33710"
"CA-2021-161956","2021/8/27","2021/8/29","3","DR-12880","246","90301"
"CA-2019-141740","2019/11/1","2019/11/5","4","JF-15490","381","10009"
"US-2019-104430","2019/10/22","2019/10/26","4","LT-17110","47","61701"
"CA-2018-127558","2018/11/15","2018/11/18","1","SS-20410","313","90008"
"CA-2019-146465","2019/11/20","2019/11/24","4","PB-18805","504","94122"
"CA-2018-143336","2018/8/27","2018/9/1","3","ZD-21925","504","94109"
"CA-2020-124100","2020/3/31","2020/4/6","4","EH-13990","381","10009"
"CA-2018-109302","2018/8/12","2018/8/16","4","CS-12175","281","8701"
"US-2018-150119","2018/4/23","2018/4/27","4","LB-16795","110","43229"
"CA-2020-125843","2020/8/13","2020/8/16","1","RF-19840","534","22153"
"CA-2020-117408","2020/8/31","2020/9/6","4","TP-21130","573","76706"
"CA-2018-151330","2018/10/14","2018/10/17","1","TC-21295","169","2149"
"CA-2021-122035","2021/7/20","2021/7/25","4","EM-13825","522","57103"
"US-2018-155817","2018/10/3","2018/10/9","4","SL-20155","151","27707"
"US-2021-133081","2021/3/11","2021/3/15","4","PV-18985","74","2138"
"CA-2019-151680","2019/11/19","2019/11/21","3","TC-21475","518","98115"
"CA-2018-103527","2018/9/9","2018/9/14","3","CC-12220","91","60653"
"CA-2021-163188","2021/11/7","2021/11/7","2","EC-14050","400","73120"
